Company_ID,Account_Age_Months,Monthly_Recurring_Revenue,Active_Users,Support_Tickets_Last_Month,Days_Since_Last_Login,Contract_Type,Churn
CMP_2458,40,6126.863025089909,222,8,68,Month-to-Month,1
CMP_2459,41,7099.210841696666,282,6,5,Month-to-Month,1
CMP_2460,22,3964.3714242261976,357,13,89,One Year,1
CMP_2461,11,7515.805845849928,491,12,10,Month-to-Month,1
CMP_2462,23,6832.862306354037,307,10,8,Month-to-Month,1
CMP_2463,1,1635.8389786445362,33,14,12,One Year,0
CMP_2464,46,5940.107104598053,474,11,64,Month-to-Month,1
CMP_2465,37,2939.063214942701,305,2,59,One Year,0
CMP_2466,21,8138.908861519131,81,12,67,Month-to-Month,1
CMP_2467,26,4546.408230435925,13,14,50,Month-to-Month,1
CMP_2468,46,9949.499569366628,28,13,23,Two Year,0
CMP_2469,36,1378.754160420156,19,7,40,One Year,1
CMP_2470,54,7913.304696031506,168,8,78,Month-to-Month,1
CMP_2471,23,6900.166468650486,17,12,87,Month-to-Month,1
CMP_2472,57,7791.238890611702,351,6,77,Two Year,1
CMP_2473,1,3421.5330571593354,176,5,76,Month-to-Month,1
CMP_2474,54,5174.517649132806,361,3,18,One Year,0
CMP_2475,55,8066.83093737523,331,4,21,One Year,0
CMP_2476,51,2709.1426503981224,204,7,1,One Year,0
CMP_2477,40,2647.315369492195,489,2,38,One Year,0
CMP_2478,15,5734.984056301858,493,1,41,One Year,0
CMP_2479,21,5473.85400553363,466,2,42,One Year,0
CMP_2480,47,3181.493468922862,382,11,9,Two Year,0
CMP_2481,9,3331.7186799858164,80,6,23,One Year,0
CMP_2482,53,3139.529050462372,168,7,78,Month-to-Month,1
CMP_2483,9,7829.3645889856325,376,0,11,Month-to-Month,0
CMP_2484,10,6693.058222843376,65,12,71,One Year,1
CMP_2485,52,8407.9632423974,492,6,31,Two Year,1
CMP_2486,57,9766.993768983208,469,8,88,Month-to-Month,1
CMP_2487,53,5004.5608145838705,428,11,26,Month-to-Month,0
CMP_2488,26,1133.5918733517642,249,12,30,Two Year,0
CMP_2489,41,956.8769489143366,481,13,34,One Year,1
CMP_2490,35,3308.8178730803816,386,13,46,Month-to-Month,1
CMP_2491,52,9359.173598848283,159,14,69,One Year,1
CMP_2492,25,5470.5240222233115,261,2,5,Two Year,0
CMP_2493,26,3081.971902761227,248,14,61,Two Year,1
CMP_2494,11,4292.084547854685,166,2,83,One Year,0
CMP_2495,38,6186.653520344373,72,7,38,Month-to-Month,1
CMP_2496,2,6703.021752309501,348,3,28,Two Year,0
CMP_2497,7,1962.2353429375978,281,13,26,One Year,0
CMP_2498,18,9781.800927179173,165,7,61,Two Year,1
CMP_2499,27,5675.336156336494,395,4,23,Month-to-Month,0
CMP_2500,34,1789.0390190266532,453,13,46,Month-to-Month,1
CMP_2501,27,8989.53490678827,493,2,30,Month-to-Month,0
CMP_2502,17,1209.0650952545736,263,14,67,Month-to-Month,1
CMP_2503,43,9123.48661518637,496,3,33,One Year,0
CMP_2504,59,9967.373734745333,311,13,3,Two Year,0
CMP_2505,44,7154.102091986787,339,3,69,One Year,0
CMP_2506,59,7819.248600202903,99,7,83,Two Year,1
CMP_2507,51,3704.3769464411207,442,5,42,Month-to-Month,1
CMP_2508,54,9444.98010097237,468,6,62,One Year,1
CMP_2509,24,5532.282678029493,462,8,58,Two Year,1
CMP_2510,25,7457.690242676771,250,14,57,One Year,1
CMP_2511,7,9279.023301157154,225,5,1,One Year,0
CMP_2512,52,9764.20977176733,127,2,73,One Year,0
CMP_2513,6,8415.441387668407,191,14,60,One Year,1
CMP_2514,53,3378.666316329285,266,12,69,Month-to-Month,1
CMP_2515,24,9682.201407244782,417,2,59,Two Year,0
CMP_2516,33,6467.135546813932,277,10,46,Two Year,1
CMP_2517,49,9341.103525343618,377,2,34,Month-to-Month,1
CMP_2518,29,6922.997745236343,64,11,25,One Year,0
CMP_2519,43,3418.7701375533447,410,9,42,One Year,1
CMP_2520,22,4015.2329793567515,412,1,29,One Year,0
CMP_2521,26,5729.481882477935,129,0,25,One Year,0
CMP_2522,28,8005.140994818879,341,10,54,Two Year,1
CMP_2523,50,3520.834237733182,345,9,73,Month-to-Month,1
CMP_2524,21,6007.446078274825,55,0,67,Month-to-Month,1
CMP_2525,49,3783.4374389758145,182,3,15,Two Year,0
CMP_2526,7,8249.809344033518,143,2,4,One Year,0
CMP_2527,17,4933.916890795529,444,4,38,Two Year,0
CMP_2528,20,1228.8668551024098,331,11,20,Month-to-Month,1
CMP_2529,41,2077.4989540745955,174,8,23,Month-to-Month,0
CMP_2530,49,1080.4943423865068,43,11,37,Two Year,1
CMP_2531,20,5243.377987136089,73,12,62,Month-to-Month,1
CMP_2532,54,1510.2043248081582,240,7,8,Two Year,0
CMP_2533,22,1584.329708441505,52,11,37,Two Year,1
CMP_2534,28,9439.958470364581,385,8,45,One Year,1
CMP_2535,40,8790.223185672527,61,12,33,Month-to-Month,1
CMP_2536,49,4794.822669707977,281,4,7,One Year,0
CMP_2537,7,9865.150548076956,342,7,22,Two Year,0
CMP_2538,1,501.7720176212996,103,3,5,Month-to-Month,0
CMP_2539,32,6332.804834597241,408,4,15,Month-to-Month,0
CMP_2540,13,6356.067685032765,19,14,21,Month-to-Month,0
CMP_2541,30,4845.709030763938,329,11,89,Month-to-Month,1
CMP_2542,23,4271.005742875782,465,2,17,Two Year,0
CMP_2543,51,4826.139787065772,183,4,56,Two Year,0
CMP_2544,59,4442.124142756964,336,11,50,Two Year,1
CMP_2545,56,7439.678536081844,66,2,7,One Year,0
CMP_2546,19,1785.8766322461986,123,4,50,One Year,0
CMP_2547,32,2377.5725956157366,473,10,60,Month-to-Month,1
CMP_2548,30,2214.9231697280243,41,13,83,One Year,1
CMP_2549,29,2993.470558652013,138,4,7,One Year,0
CMP_2550,49,5489.954978425041,459,5,40,Two Year,0
CMP_2551,45,1556.483099713078,30,8,45,Two Year,1
CMP_2552,29,8747.608305601789,494,0,59,Two Year,0
CMP_2553,30,3324.934547430487,12,11,88,Two Year,1
CMP_2554,16,2044.1108809527245,461,9,75,Two Year,1
CMP_2555,40,6918.402441183312,479,13,55,Month-to-Month,1
CMP_2556,19,861.8198556935331,8,5,64,Two Year,0
CMP_2557,18,6389.70136630456,25,0,65,One Year,0
CMP_2558,1,7132.885091426748,419,5,54,Month-to-Month,1
CMP_2559,14,2541.707048173832,153,1,40,Month-to-Month,1
CMP_2560,51,898.6586977145257,492,7,53,One Year,1
CMP_2561,47,3954.630909734771,29,10,44,Month-to-Month,1
CMP_2562,50,1436.6451872983966,491,2,63,Month-to-Month,1
CMP_2563,2,1606.5395718967022,147,9,2,One Year,0
CMP_2564,54,2915.4816987262134,249,13,79,Two Year,1
CMP_2565,28,3306.945283954213,423,5,21,Two Year,0
CMP_2566,49,5534.718239703496,437,5,88,Month-to-Month,1
CMP_2567,50,6944.722912278625,47,14,50,Month-to-Month,1
CMP_2568,30,6131.323938266755,429,3,81,Month-to-Month,1
CMP_2569,38,1909.4232042504098,297,4,52,Month-to-Month,1
CMP_2570,51,2134.817308299951,189,1,9,Month-to-Month,0
CMP_2571,4,8848.307873032687,46,9,20,Two Year,0
CMP_2572,1,5804.346993109079,435,14,83,One Year,1
CMP_2573,8,8764.409412528046,96,9,18,Month-to-Month,0
CMP_2574,29,4029.6918575388067,321,7,84,Month-to-Month,1
CMP_2575,55,6336.800070597576,402,9,30,One Year,0
CMP_2576,39,5474.802452518802,328,6,65,One Year,1
CMP_2577,3,3531.6731532943945,57,9,24,Month-to-Month,0
CMP_2578,32,4964.196034319156,88,5,88,Two Year,0
CMP_2579,10,5273.6633298558545,38,6,47,Month-to-Month,1
CMP_2580,10,2407.3242601884467,80,11,83,Month-to-Month,1
CMP_2581,19,3492.59853757895,357,0,44,Month-to-Month,1
CMP_2582,46,8018.392629816268,412,13,29,One Year,0
CMP_2583,34,9199.988274814208,408,13,77,Month-to-Month,1
CMP_2584,33,3918.043888680345,201,4,68,Month-to-Month,1
CMP_2585,23,3416.2366809856726,490,6,17,Month-to-Month,0
CMP_2586,55,2354.373063432884,290,0,5,One Year,0
CMP_2587,28,6945.666102180522,92,1,88,Month-to-Month,1
CMP_2588,32,3569.447165830204,239,8,81,Month-to-Month,1
CMP_2589,50,9883.620621442291,236,11,50,Month-to-Month,1
CMP_2590,7,3594.0056196075557,11,2,40,Month-to-Month,1
CMP_2591,29,4244.292444434967,296,5,46,One Year,0
CMP_2592,8,6231.6748640143305,42,14,51,Month-to-Month,1
CMP_2593,1,8116.0007853173975,468,6,11,Month-to-Month,1
CMP_2594,57,4960.42732078352,56,8,12,One Year,0
CMP_2595,55,4515.232320995105,147,4,13,Month-to-Month,0
CMP_2596,3,9958.559419150679,434,3,64,Month-to-Month,1
CMP_2597,24,599.6895908294722,411,10,8,Month-to-Month,1
CMP_2598,23,9003.120244086835,400,11,65,Two Year,1
CMP_2599,59,1916.8378464275056,225,14,9,One Year,0
CMP_2600,8,7966.290123984677,432,1,2,Two Year,0
CMP_2601,54,6370.349818539831,244,2,78,Two Year,0
CMP_2602,57,3747.5492122318747,147,14,13,Two Year,0
CMP_2603,47,8801.812077449675,353,4,2,One Year,0
CMP_2604,37,622.6186658194238,497,10,68,One Year,1
CMP_2605,3,2653.561194711775,367,14,76,Month-to-Month,1
CMP_2606,51,5885.481564370592,386,12,48,Month-to-Month,1
CMP_2607,33,3839.651470472131,53,1,74,One Year,0
CMP_2608,28,6298.586205524112,281,12,3,Two Year,0
CMP_2609,47,729.0468373823348,275,3,68,Month-to-Month,1
CMP_2610,8,1606.359839576269,18,0,6,One Year,0
CMP_2611,34,1707.4142820751727,302,3,87,Month-to-Month,1
CMP_2612,35,2298.19463620209,496,6,5,Month-to-Month,0
CMP_2613,32,4863.648687605157,468,14,3,Month-to-Month,0
CMP_2614,24,7645.222645663926,19,13,10,One Year,0
CMP_2615,14,9102.61896032456,238,11,43,Month-to-Month,1
CMP_2616,32,8436.039037700339,67,2,19,One Year,0
CMP_2617,56,2370.434781868994,200,9,14,Two Year,0
CMP_2618,46,4690.930246191007,31,7,21,Two Year,0
CMP_2619,43,2394.4101787060827,475,5,43,Month-to-Month,1
CMP_2620,16,3012.4822583383125,97,5,28,Two Year,0
CMP_2621,4,5283.696324362919,109,13,21,Month-to-Month,0
CMP_2622,52,1147.0357348734642,313,14,36,Month-to-Month,1
CMP_2623,37,2572.6561311360956,56,0,24,One Year,0
CMP_2624,54,9386.092532417613,323,4,54,Month-to-Month,1
CMP_2625,21,4928.104780255645,461,2,38,Month-to-Month,1
CMP_2626,14,4731.171996789786,185,14,17,Month-to-Month,1
CMP_2627,31,638.3879701371495,61,9,22,One Year,0
CMP_2628,55,2850.297597054285,124,14,83,Month-to-Month,1
CMP_2629,48,8729.778141830722,312,0,45,One Year,0
CMP_2630,18,2063.970068457353,367,7,74,One Year,1
CMP_2631,7,4443.68692557985,47,6,61,One Year,1
CMP_2632,10,636.143605736512,139,6,11,Two Year,0
CMP_2633,7,5044.187075870281,377,11,61,Month-to-Month,1
CMP_2634,33,699.700513899063,430,9,38,Month-to-Month,1
CMP_2635,23,8286.290754125099,264,13,66,Month-to-Month,1
CMP_2636,21,8336.110791127485,201,9,33,Month-to-Month,1
CMP_2637,19,7983.550788872513,137,9,43,One Year,1
CMP_2638,48,3191.958654465623,463,3,31,Month-to-Month,1
CMP_2639,19,8453.753573107271,259,12,35,Month-to-Month,1
CMP_2640,36,5658.482259750059,493,14,37,One Year,1
CMP_2641,29,4051.177034236523,224,10,47,One Year,1
CMP_2642,18,6440.634617190213,340,5,23,One Year,0
CMP_2643,2,617.2399375735531,45,12,36,Two Year,1
CMP_2644,1,1858.1283372071455,482,8,40,One Year,1
CMP_2645,47,7551.788612617496,392,14,89,One Year,1
CMP_2646,5,2819.5352828034534,259,13,81,Month-to-Month,1
CMP_2647,20,6181.086614623121,6,2,15,Two Year,0
CMP_2648,11,4158.474726818782,498,14,37,One Year,1
CMP_2649,42,8620.654898592984,199,8,4,Month-to-Month,0
CMP_2650,2,9547.945406968114,246,3,22,Month-to-Month,0
CMP_2651,3,8893.86491951681,153,4,81,One Year,0
CMP_2652,23,3070.8899495891683,202,6,22,Two Year,0
CMP_2653,55,2344.5472559377813,303,5,81,Month-to-Month,1
CMP_2654,12,5007.131489396982,249,9,78,Month-to-Month,1
CMP_2655,20,569.6744329437126,342,7,78,Two Year,1
CMP_2656,5,745.1892322002265,112,7,17,Two Year,0
CMP_2657,37,5756.261076418501,457,7,72,Month-to-Month,1
CMP_2658,38,5444.269339570216,397,2,86,Month-to-Month,1
CMP_2659,30,9948.52889583497,216,14,80,One Year,1
CMP_2660,9,2417.497435955702,160,13,80,Month-to-Month,1
CMP_2661,34,2951.98732702445,30,9,38,Two Year,1
CMP_2662,53,1578.6361020997235,86,5,24,Month-to-Month,0
CMP_2663,44,9216.658591710575,87,6,6,Month-to-Month,0
CMP_2664,35,7889.206822355282,135,8,68,Month-to-Month,1
CMP_2665,52,8312.22155884005,333,9,82,Month-to-Month,1
CMP_2666,58,9076.255985662832,104,9,6,Month-to-Month,1
CMP_2667,22,5486.549873895464,260,13,26,Month-to-Month,1
CMP_2668,44,4786.335318781875,483,11,41,One Year,1
CMP_2669,24,3638.7189998233566,53,14,75,Month-to-Month,1
CMP_2670,17,6097.538836304627,405,3,38,Two Year,0
CMP_2671,10,4815.644769503314,67,4,80,Month-to-Month,1
CMP_2672,30,4789.873072752964,315,7,83,One Year,1
CMP_2673,56,9400.81470544582,411,0,43,Month-to-Month,1
CMP_2674,59,9848.299385651737,294,11,53,Month-to-Month,1
CMP_2675,46,8066.601698631017,109,5,15,One Year,0
CMP_2676,23,7689.201857345819,109,14,56,One Year,1
CMP_2677,32,6965.302536901464,329,3,56,One Year,0
CMP_2678,17,2077.7110971683805,19,4,31,One Year,0
CMP_2679,50,1061.505298318718,179,10,83,One Year,1
CMP_2680,51,7061.899993575999,263,4,57,Month-to-Month,1
CMP_2681,17,7423.469111437472,215,1,51,Two Year,0
CMP_2682,14,946.243415432328,416,7,24,One Year,0
CMP_2683,9,9316.491627174057,263,14,58,Two Year,1
CMP_2684,40,1365.8360747244367,106,1,73,Two Year,0
CMP_2685,2,3216.0550708264227,264,3,87,Month-to-Month,1
CMP_2686,45,6887.7032215876925,348,11,4,Month-to-Month,1
CMP_2687,25,2113.789646842525,163,12,10,One Year,0
CMP_2688,39,1026.450940201322,49,4,63,One Year,0
CMP_2689,9,3645.891647059423,447,13,73,One Year,1
CMP_2690,54,7776.7299611242015,305,0,83,One Year,0
CMP_2691,22,4429.947450359973,255,5,15,Month-to-Month,0
CMP_2692,43,6703.242758125423,335,1,63,Month-to-Month,1
CMP_2693,46,6006.381423667298,169,13,19,Month-to-Month,1
CMP_2694,4,711.0755792430139,197,4,63,One Year,0
CMP_2695,26,9891.129876934214,13,14,56,One Year,1
CMP_2696,58,893.5668437841837,405,5,21,Month-to-Month,0
CMP_2697,29,9694.126007660607,378,10,34,One Year,1
CMP_2698,45,5723.709694461782,69,7,17,Month-to-Month,0
CMP_2699,34,9650.010757118132,391,8,18,Month-to-Month,0
CMP_2700,23,1590.1591944314368,499,12,81,One Year,1
CMP_2701,37,5158.880932262376,286,14,66,Month-to-Month,1
CMP_2702,11,2110.2888727275567,185,11,51,One Year,1
CMP_2703,6,984.2613317132029,419,5,65,Two Year,0
CMP_2704,18,6366.5265930919595,286,4,43,Two Year,0
CMP_2705,21,2473.942499136069,283,11,57,Month-to-Month,1
CMP_2706,42,6083.121673731686,34,3,10,Month-to-Month,0
CMP_2707,36,1567.4625785153635,270,1,37,One Year,0
CMP_2708,41,3653.871478610676,332,1,48,One Year,0
CMP_2709,38,7925.509301505848,496,6,69,One Year,1
CMP_2710,34,4651.989457500783,221,4,56,Month-to-Month,1
CMP_2711,17,6463.581441524696,324,6,76,Month-to-Month,1
CMP_2712,37,6650.850437082687,410,12,36,One Year,1
CMP_2713,25,8515.672917879288,403,10,31,One Year,1
CMP_2714,38,3586.766546863092,383,0,55,Month-to-Month,1
CMP_2715,58,7029.307844533917,109,0,38,Month-to-Month,1
CMP_2716,12,9635.350166938573,188,4,73,One Year,0
CMP_2717,23,7437.311676399746,334,1,15,Month-to-Month,0
CMP_2718,53,5153.769528818573,152,7,16,Month-to-Month,1
CMP_2719,42,6491.815722673327,109,13,77,Month-to-Month,1
CMP_2720,22,7526.987528749527,51,14,89,Month-to-Month,1
CMP_2721,21,6316.619774091788,91,2,53,One Year,0
CMP_2722,27,658.420228153472,313,0,56,Month-to-Month,1
CMP_2723,57,2350.3482280286453,441,12,7,Month-to-Month,1
CMP_2724,31,8199.448063546926,133,1,57,Month-to-Month,1
CMP_2725,6,3090.1811494686044,262,9,55,Month-to-Month,1
CMP_2726,27,7449.840135830772,318,9,52,One Year,1
CMP_2727,40,4035.1420447961377,151,6,4,Month-to-Month,0
CMP_2728,34,5457.90111750046,450,5,43,One Year,0
CMP_2729,12,1145.746348284335,466,11,40,Month-to-Month,1
CMP_2730,45,2221.6428299722406,76,7,30,Month-to-Month,0
CMP_2731,57,9593.371153432729,490,6,10,Month-to-Month,1
CMP_2732,53,8956.311507745682,144,13,7,Month-to-Month,0
CMP_2733,7,6696.613553540977,414,9,36,One Year,1
CMP_2734,10,4866.623675164505,31,12,35,Month-to-Month,1
CMP_2735,45,6919.732282504626,33,7,88,Two Year,1
CMP_2736,17,6376.797746392421,275,2,39,Month-to-Month,1
CMP_2737,26,5901.246428243815,178,5,36,Month-to-Month,1
CMP_2738,21,1062.1821827036474,257,12,20,Month-to-Month,0
CMP_2739,28,6511.624801284315,389,6,49,One Year,1
CMP_2740,58,7804.740423426099,64,14,59,Month-to-Month,1
CMP_2741,46,9943.775719132967,111,9,49,Month-to-Month,1
CMP_2742,2,605.2462496459419,224,10,26,Month-to-Month,0
CMP_2743,54,7436.647806451428,445,0,36,Month-to-Month,1
CMP_2744,43,5931.998501391815,263,0,43,Two Year,0
CMP_2745,1,4623.495672769089,375,6,43,One Year,1
CMP_2746,51,1711.9166584280233,150,12,76,One Year,1
CMP_2747,53,4386.308912031323,56,10,33,One Year,1
CMP_2748,36,3866.5832383682855,64,12,78,One Year,1
CMP_2749,51,3376.883945298051,38,2,45,Month-to-Month,1
CMP_2750,26,7443.356421560973,100,2,45,One Year,0
CMP_2751,29,7156.892452200506,481,14,88,Month-to-Month,1
CMP_2752,21,6095.69086431866,93,4,15,Month-to-Month,0
CMP_2753,11,9417.315726287037,320,14,17,One Year,0
CMP_2754,40,3823.6166497181175,414,10,12,One Year,0
CMP_2755,11,2816.1184082467057,235,5,22,One Year,0
CMP_2756,36,6731.081474434795,460,1,23,One Year,0
CMP_2757,49,2388.7335789053277,279,2,78,Month-to-Month,1
CMP_2758,59,3492.5998182425337,250,5,12,Month-to-Month,0
CMP_2759,39,2633.723180711406,115,2,68,Month-to-Month,1
CMP_2760,40,1156.9588933257617,238,13,51,One Year,1
CMP_2761,35,8361.238045538897,282,4,13,Two Year,0
CMP_2762,54,2918.135157755781,481,8,57,Month-to-Month,1
CMP_2763,34,4993.761281758697,421,11,55,Month-to-Month,1
CMP_2764,55,911.4950959159635,170,2,82,Month-to-Month,1
CMP_2765,47,7143.724929400109,132,11,28,Two Year,0
CMP_2766,24,3640.3295219097627,241,10,44,One Year,1
CMP_2767,54,7574.998914377495,498,12,19,Month-to-Month,0
CMP_2768,22,4417.829074444728,295,12,46,Two Year,1
CMP_2769,5,2359.678260853434,111,5,3,Two Year,0
CMP_2770,56,5375.163281679341,132,10,83,Month-to-Month,1
CMP_2771,33,1739.793316555678,199,4,20,Two Year,0
CMP_2772,58,4685.1220187934505,343,4,25,Month-to-Month,0
CMP_2773,36,3514.402035494622,398,10,75,Month-to-Month,1
CMP_2774,47,9163.616049896515,479,13,56,Month-to-Month,1
CMP_2775,20,1078.8228563468394,147,13,81,Two Year,1
CMP_2776,19,7093.165434004549,399,5,61,One Year,0
CMP_2777,35,2236.1360768806408,115,5,55,Month-to-Month,1
CMP_2778,52,3530.9282061562785,94,0,35,Two Year,0
CMP_2779,43,4447.383599089626,255,10,78,Month-to-Month,1
CMP_2780,17,9126.143349062255,284,14,59,One Year,1
CMP_2781,59,2804.493527701339,337,8,39,One Year,1
CMP_2782,45,1367.4336241743672,228,4,57,Month-to-Month,1
CMP_2783,43,3527.551237909974,105,0,83,Month-to-Month,1
CMP_2784,34,1494.4217200875669,136,7,67,Two Year,1
CMP_2785,9,1721.666616625249,17,6,34,Month-to-Month,1
CMP_2786,26,5951.580680762753,461,6,41,One Year,1
CMP_2787,2,1078.5683644451865,445,14,22,One Year,0
CMP_2788,53,793.8433732388773,102,13,27,One Year,0
CMP_2789,9,7286.933963969729,124,4,21,Month-to-Month,0
CMP_2790,9,3935.647400989923,297,0,41,Month-to-Month,1
CMP_2791,40,1691.065817721796,308,8,31,Month-to-Month,1
CMP_2792,17,2909.3213231672285,203,10,27,Two Year,0
CMP_2793,1,6599.821819847791,5,8,37,Month-to-Month,1
CMP_2794,25,3117.597387838086,64,7,66,Month-to-Month,1
CMP_2795,43,5197.950688643875,254,4,54,Two Year,0
CMP_2796,40,1656.1054139033868,144,13,9,One Year,0
CMP_2797,42,6086.889557251746,153,2,83,Month-to-Month,1
CMP_2798,25,3502.7379965110085,399,7,42,Two Year,1
CMP_2799,39,6456.200128022807,48,0,36,One Year,0
CMP_2800,35,8179.751381888217,375,2,10,Month-to-Month,0
CMP_2801,3,6310.640984204928,190,11,59,Month-to-Month,1
CMP_2802,50,3309.6018446526964,112,10,40,One Year,1
CMP_2803,37,2929.565164708854,48,6,54,One Year,1
CMP_2804,44,3610.499107967756,82,13,39,Month-to-Month,1
CMP_2805,44,2063.894875746796,230,14,7,Month-to-Month,0
CMP_2806,51,2221.1325830751907,166,3,4,Month-to-Month,0
CMP_2807,30,8011.565468051595,285,6,15,One Year,0
CMP_2808,38,4154.959476820727,257,11,76,Month-to-Month,1
CMP_2809,34,4641.954215420566,136,10,48,Month-to-Month,1
CMP_2810,12,6143.469922884706,452,12,6,One Year,0
CMP_2811,19,6101.708203939703,376,13,73,One Year,1
CMP_2812,37,1140.0802794582944,379,4,35,One Year,0
CMP_2813,44,8399.637470207823,478,5,72,Month-to-Month,1
CMP_2814,59,2184.6022556274247,148,13,71,Month-to-Month,1
CMP_2815,59,7369.180542471854,270,6,68,Month-to-Month,1
CMP_2816,49,7840.374387217583,113,14,58,Two Year,1
CMP_2817,17,7291.54557386748,198,12,77,One Year,1
CMP_2818,10,6000.287642264379,39,9,19,Month-to-Month,1
CMP_2819,57,638.7854725343872,471,11,62,Month-to-Month,1
CMP_2820,55,3923.5671774501216,394,6,71,One Year,1
CMP_2821,49,6245.974578944521,279,6,10,One Year,0
CMP_2822,47,4180.787311264117,191,6,25,Month-to-Month,1
CMP_2823,12,8703.059001671723,441,10,44,Two Year,1
CMP_2824,16,3433.621615821346,247,12,58,One Year,1
CMP_2825,24,3288.580528357274,268,12,25,One Year,0
CMP_2826,19,3026.978084380251,466,6,76,Two Year,1
CMP_2827,8,3661.418255127557,14,2,40,One Year,0
CMP_2828,31,5795.347160984778,455,14,76,One Year,1
CMP_2829,21,7216.645295589613,170,11,70,Two Year,1
CMP_2830,17,6794.395218518458,33,2,10,Month-to-Month,0
CMP_2831,23,8173.319289824057,275,6,66,Month-to-Month,1
CMP_2832,37,8916.182957225536,91,13,25,Two Year,0
CMP_2833,54,8252.750902261836,27,1,71,One Year,0
CMP_2834,16,679.9813320563685,214,13,87,Two Year,1
CMP_2835,6,7491.220558743893,50,1,11,Month-to-Month,0
CMP_2836,8,2479.79594937415,471,2,36,One Year,0
CMP_2837,25,1762.816405725835,32,13,49,Month-to-Month,1
CMP_2838,18,6565.643455591788,30,3,48,One Year,0
CMP_2839,25,3537.5603563731015,270,5,87,Month-to-Month,1
CMP_2840,12,1042.613052019211,179,12,7,Month-to-Month,1
CMP_2841,15,1807.4824767844327,8,7,77,Month-to-Month,1
CMP_2842,59,508.8294602646301,315,9,51,One Year,1
CMP_2843,26,9080.624459774719,326,9,17,Month-to-Month,0
CMP_2844,41,733.8708464917665,71,6,32,Month-to-Month,1
CMP_2845,45,2489.829810340355,139,3,26,Month-to-Month,0
CMP_2846,26,4454.496416535119,59,1,22,Month-to-Month,0
CMP_2847,47,3887.427596532781,468,1,13,Two Year,0
CMP_2848,32,9161.39583067137,35,14,12,Month-to-Month,0
CMP_2849,10,882.7449844781501,78,3,71,Month-to-Month,1
CMP_2850,16,5366.03972293199,23,5,1,Two Year,0
CMP_2851,7,6964.554893981553,160,2,33,One Year,0
CMP_2852,17,9351.130749971104,341,5,14,One Year,0
CMP_2853,23,6393.52689517535,160,4,64,One Year,0
CMP_2854,26,8135.674742111745,151,4,43,Two Year,0
CMP_2855,21,1295.3869095308098,489,1,58,Month-to-Month,1
CMP_2856,22,4166.42535390081,91,7,41,Two Year,1
CMP_2857,58,4052.497777551141,24,4,81,Two Year,0
CMP_2858,7,8919.738056329317,273,10,68,One Year,1
CMP_2859,14,1938.0261270011117,337,1,39,One Year,0
CMP_2860,15,1942.9186371979874,47,6,1,One Year,0
CMP_2861,53,3621.3024239150855,399,12,41,Month-to-Month,1
CMP_2862,7,1017.427449984957,436,14,45,Month-to-Month,1
CMP_2863,9,2233.3513861986557,403,8,88,Two Year,1
CMP_2864,51,9669.491566184484,405,8,88,One Year,1
